"muniCd","Pref","City","JCCCd","WDCd","JCC_text","JCGCd","JCG_text","hamlogCd"
"20446","長野県","麻績村",,,,"09015","東筑摩郡","C"
"20448","長野県","生坂村",,,,"09015","東筑摩郡","I"
"20450","長野県","山形村",,,,"09015","東筑摩郡","H"
"20451","長野県","朝日村",,,,"09015","東筑摩郡","B"
"20452","長野県","筑北村",,,,"09015","東筑摩郡","K"
"20481","長野県","池田町",,,,"09005","北安曇郡","A"
"20482","長野県","松川村",,,,"09005","北安曇郡","B"
"20485","長野県","白馬村",,,,"09005","北安曇郡","F"
"20486","長野県","小谷村",,,,"09005","北安曇郡","E"
"20521","長野県","坂城町",,,,"09014","埴科郡","B"
"20541","長野県","小布施町",,,,"09002","上高井郡","A"
"20543","長野県","高山村",,,,"09002","上高井郡","B"
"20561","長野県","山ノ内町",,,,"09009","下高井郡","C"
"20562","長野県","木島平村",,,,"09009","下高井郡","A"
"20563","長野県","野沢温泉村",,,,"09009","下高井郡","B"
"20583","長野県","信濃町",,,,"09003","上水内郡","D"
"20588","長野県","小川村",,,,"09003","上水内郡","A"
"20590","長野県","飯綱町",,,,"09003","上水内郡","J"
"20602","長野県","栄村",,,,"09010","下水内郡","B"
"21201","岐阜県","岐阜市","1901",,"岐阜市",,,
"21202","岐阜県","大垣市","1902",,"大垣市",,,
"21203","岐阜県","高山市","1903",,"高山市",,,
"21204","岐阜県","多治見市","1904",,"多治見市",,,
"21205","岐阜県","関市","1905",,"関市",,,
"21206","岐阜県","中津川市","1906",,"中津川市",,,
"21207","岐阜県","美濃市","1907",,"美濃市",,,
"21208","岐阜県","瑞浪市","1908",,"瑞浪市",,,
"21209","岐阜県","羽島市","1909",,"羽島市",,,
"21210","岐阜県","恵那市","1910",,"恵那市",,,
"21211","岐阜県","美濃加茂市","1911",,"美濃加茂市",,,
"21212","岐阜県","土岐市","1912",,"土岐市",,,
"21213","岐阜県","各務原市","1913",,"各務原市",,,
"21214","岐阜県","可児市","1914",,"可児市",,,
"21215","岐阜県","山県市","1915",,"山県市",,,
"21216","岐阜県","瑞穂市","1916",,"瑞穂市",,,
"21217","岐阜県","飛騨市","1917",,"飛騨市",,,
"21218","岐阜県","本巣市","1918",,"本巣市",,,
"21219","岐阜県","郡上市","1919",,"郡上市",,,
"21220","岐阜県","下呂市","1920",,"下呂市",,,
"21221","岐阜県","海津市","1921",,"海津市",,,
"21302","岐阜県","岐南町",,,,"19011","羽島郡","C"
"21303","岐阜県","笠松町",,,,"19011","羽島郡","A"
"21341","岐阜県","養老町",,,,"19017","養老郡","B"
"21361","岐阜県","垂井町",,,,"19012","不破郡","B"
"21362","岐阜県","関ケ原町",,,,"19012","不破郡","A"
"21381","岐阜県","神戸町",,,,"19001","安八郡","C"
"21382","岐阜県","輪之内町",,,,"19001","安八郡","D"
"21383","岐阜県","安八町",,,,"19001","安八郡","A"
"21401","岐阜県","揖斐川町",,,,"19003","揖斐郡","B"
"21403","岐阜県","大野町",,,,"19003","揖斐郡","C"
"21404","岐阜県","池田町",,,,"19003","揖斐郡","A"
"21421","岐阜県","北方町",,,,"19015","本巣郡","A"
"21501","岐阜県","坂祝町",,,,"19008","加茂郡","B"
"21502","岐阜県","富加町",,,,"19008","加茂郡","C"
"21503","岐阜県","川辺町",,,,"19008","加茂郡","A"
"21504","岐阜県","七宗町",,,,"19008","加茂郡","F"
"21505","岐阜県","八百津町",,,,"19008","加茂郡","G"
"21506","岐阜県","白川町",,,,"19008","加茂郡","E"
"21507","岐阜県","東白川村",,,,"19008","加茂郡","D"
"21521","岐阜県","御嵩町",,,,"19007","可児郡","C"
"21604","岐阜県","白川村",,,,"19005","大野郡","G"
"22100","静岡県","静岡市","1801",,"静岡市",,,
"22101","静岡県","静岡市 葵区","1801","180101","静岡市",,,
"22102","静岡県","静岡市 駿河区","1801","180102","静岡市",,,
"22103","静岡県","静岡市 清水区","1801","180103","静岡市",,,
"22130","静岡県","浜松市","1802",,"浜松市",,,
"22131","静岡県","浜松市 中区","1802","180201","浜松市",,,
"22132","静岡県","浜松市 東区","1802","180202","浜松市",,,
"22133","静岡県","浜松市 西区","1802","180203","浜松市",,,
"22134","静岡県","浜松市 南区","1802","180204","浜松市",,,
"22135","静岡県","浜松市 北区","1802","180205","浜松市",,,
"22136","静岡県","浜松市 浜北区","1802","180206","浜松市",,,
"22137","静岡県","浜松市 天竜区","1802","180207","浜松市",,,
"22203","静岡県","沼津市","1803",,"沼津市",,,
"22205","静岡県","熱海市","1805",,"熱海市",,,
"22206","静岡県","三島市","1806",,"三島市",,,
"22207","静岡県","富士宮市","1807",,"富士宮市",,,
"22208","静岡県","伊東市","1808",,"伊東市",,,
"22209","静岡県","島田市","1809",,"島田市",,,
"22210","静岡県","富士市","1813",,"富士市",,,
"22211","静岡県","磐田市","1811",,"磐田市",,,
"22212","静岡県","焼津市","1812",,"焼津市",,,
"22213","静岡県","掛川市","1814",,"掛川市",,,
"22214","静岡県","藤枝市","1815",,"藤枝市",,,
"22215","静岡県","御殿場市","1816",,"御殿場市",,,
"22216","静岡県","袋井市","1817",,"袋井市",,,
"22219","静岡県","下田市","1820",,"下田市",,,
"22220","静岡県","裾野市","1821",,"裾野市",,,
"22221","静岡県","湖西市","1822",,"湖西市",,,
"22222","静岡県","伊豆市","1823",,"伊豆市",,,
"22223","静岡県","御前崎市","1824",,"御前崎市",,,
"22224","静岡県","菊川市","1825",,"菊川市",,,
"22225","静岡県","伊豆の国市","1826",,"伊豆の国市",,,
"22226","静岡県","牧之原市","1827",,"牧之原市",,,
"22301","静岡県","東伊豆町",,,,"18006","賀茂郡","E"
"22302","静岡県","河津町",,,,"18006","賀茂郡","D"
"22304","静岡県","南伊豆町",,,,"18006","賀茂郡","F"
"22305","静岡県","松崎町",,,,"18006","賀茂郡","C"
"22306","静岡県","西伊豆町",,,,"18006","賀茂郡","B"
"22325","静岡県","函南町",,,,"18010","田方郡","I"
"22341","静岡県","清水町",,,,"18009","駿東郡","A"
"22342","静岡県","長泉町",,,,"18009","駿東郡","B"
"22344","静岡県","小山町",,,,"18009","駿東郡","C"
"22424","静岡県","吉田町",,,,"18011","榛原郡","F"
"22429","静岡県","川根本町",,,,"18011","榛原郡","I"
"22461","静岡県","森町",,,,"18008","周智郡","B"
"23100","愛知県","名古屋市","2001",,"名古屋市",,,
"23101","愛知県","名古屋市 千種区","2001","200101","名古屋市",,,
"23102","愛知県","名古屋市 東区","2001","200102","名古屋市",,,
"23103","愛知県","名古屋市 北区","2001","200103","名古屋市",,,
"23104","愛知県","名古屋市 西区","2001","200104","名古屋市",,,
"23105","愛知県","名古屋市 中村区","2001","200105","名古屋市",,,
"23106","愛知県","名古屋市 中区","2001","200106","名古屋市",,,
"23107","愛知県","名古屋市 昭和区","2001","200107","名古屋市",,,
"23108","愛知県","名古屋市 瑞穂区","2001","200108","名古屋市",,,
"23109","愛知県","名古屋市 熱田区","2001","200109","名古屋市",,,
"23110","愛知県","名古屋市 中川区","2001","200110","名古屋市",,,
"23111","愛知県","名古屋市 港区","2001","200111","名古屋市",,,
"23112","愛知県","名古屋市 南区","2001","200112","名古屋市",,,
"23113","愛知県","名古屋市 守山区","2001","200113","名古屋市",,,
"23114","愛知県","名古屋市 緑区","2001","200114","名古屋市",,,
"23115","愛知県","名古屋市 名東区","2001","200115","名古屋市",,,
"23116","愛知県","名古屋市 天白区","2001","200116","名古屋市",,,
"23201","愛知県","豊橋市","2002",,"豊橋市",,,
"23202","愛知県","岡崎市","2003",,"岡崎市",,,
"23203","愛知県","一宮市","2004",,"一宮市",,,
"23204","愛知県","瀬戸市","2005",,"瀬戸市",,,
"23205","愛知県","半田市","2006",,"半田市",,,
"23206","愛知県","春日井市","2007",,"春日井市",,,
"23207","愛知県","豊川市","2008",,"豊川市",,,
"23208","愛知県","津島市","2009",,"津島市",,,
"23209","愛知県","碧南市","2010",,"碧南市",,,
"23210","愛知県","刈谷市","2011",,"刈谷市",,,
"23211","愛知県","豊田市","2012",,"豊田市",,,
"23212","愛知県","安城市","2013",,"安城市",,,
"23213","愛知県","西尾市","2014",,"西尾市",,,
"23214","愛知県","蒲郡市","2015",,"蒲郡市",,,
"23215","愛知県","犬山市","2016",,"犬山市",,,
"23216","愛知県","常滑市","2017",,"常滑市",,,
"23217","愛知県","江南市","2019",,"江南市",,,
"23219","愛知県","小牧市","2021",,"小牧市",,,
"23220","愛知県","稲沢市","2022",,"稲沢市",,,
"23221","愛知県","新城市","2023",,"新城市",,,
"23222","愛知県","東海市","2024",,"東海市",,,
"23223","愛知県","大府市","2025",,"大府市",,,
"23224","愛知県","知多市","2026",,"知多市",,,
"23225","愛知県","知立市","2028",,"知立市",,,
"23226","愛知県","尾張旭市","2029",,"尾張旭市",,,
"23227","愛知県","高浜市","2027",,"高浜市",,,
"23228","愛知県","岩倉市","2030",,"岩倉市",,,
"23229","愛知県","豊明市","2031",,"豊明市",,,
"23230","愛知県","日進市","2032",,"日進市",,,
"23231","愛知県","田原市","2033",,"田原市",,,
"23232","愛知県","愛西市","2034",,"愛西市",,,
"23233","愛知県","清須市","2035",,"清須市",,,
"23234","愛知県","北名古屋市","2036",,"北名古屋市",,,
"23235","愛知県","弥富市","2037",,"弥富市",,,
"23236","愛知県","みよし市","2038",,"みよし市",,,
"23237","愛知県","あま市","2039",,"あま市",,,
"23238","愛知県","長久手市","2040",,"長久手市",,,
"23302","愛知県","東郷町",,,,"20001","愛知郡","A"
"23342","愛知県","豊山町",,,,"20007","西春日井郡","D"
"23361","愛知県","大口町",,,,"20009","丹羽郡","A"
"23362","愛知県","扶桑町",,,,"20009","丹羽郡","B"
"23424","愛知県","大治町",,,,"20003","海部郡","A"
"23425","愛知県","蟹江町",,,,"20003","海部郡","B"
"23427","愛知県","飛島村",,,,"20003","海部郡","I"
"23441","愛知県","阿久比町",,,,"20005","知多郡","A"
"23442","愛知県","東浦町",,,,"20005","知多郡","C"
"23445","愛知県","南知多町",,,,"20005","知多郡","D"
"23446","愛知県","美浜町",,,,"20005","知多郡","E"
"23447","愛知県","武豊町",,,,"20005","知多郡","B"
"23501","愛知県","幸田町",,,,"20010","額田郡","A"
"23561","愛知県","設楽町",,,,"20004","北設楽郡","E"
"23562","愛知県","東栄町",,,,"20004","北設楽郡","F"
"23563","愛知県","豊根村",,,,"20004","北設楽郡","D"
"24201","三重県","津市","2101",,"津市",,,
"24202","三重県","四日市市","2102",,"四日市市",,,
"24203","三重県","伊勢市","2103",,"伊勢市",,,
"24204","三重県","松阪市","2104",,"松阪市",,,
"24205","三重県","桑名市","2105",,"桑名市",,,
"24207","三重県","鈴鹿市","2107",,"鈴鹿市",,,
"24208","三重県","名張市","2108",,"名張市",,,
"24209","三重県","尾鷲市","2109",,"尾鷲市",,,
"24210","三重県","亀山市","2110",,"亀山市",,,
"24211","三重県","鳥羽市","2111",,"鳥羽市",,,
"24212","三重県","熊野市","2112",,"熊野市",,,
"24214","三重県","いなべ市","2115",,"いなべ市",,,
"24215","三重県","志摩市","2116",,"志摩市",,,
"24216","三重県","伊賀市","2117",,"伊賀市",,,
"24303","三重県","木曽岬町",,,,"21009","桑名郡","A"
"24324","三重県","東員町",,,,"21006","員弁郡","B"
"24341","三重県","菰野町",,,,"21014","三重郡","D"
"24343","三重県","朝日町",,,,"21014","三重郡","A"
"24344","三重県","川越町",,,,"21014","三重郡","B"
"24441","三重県","多気町",,,,"21012","多気郡","B"
"24442","三重県","明和町",,,,"21012","多気郡","E"
"24443","三重県","大台町",,,,"21012","多気郡","C"
"24461","三重県","玉城町",,,,"21016","度会郡","C"
"24470","三重県","度会町",,,,"21016","度会郡","J"
"24471","三重県","大紀町",,,,"21016","度会郡","K"
"24472","三重県","南伊勢町",,,,"21016","度会郡","L"
"24543","三重県","紀北町",,,,"21008","北牟婁郡","C"
"24561","三重県","御浜町",,,,"21015","南牟婁郡","D"
"24562","三重県","紀宝町",,,,"21015","南牟婁郡","B"
"25201","滋賀県","大津市","2301",,"大津市",,,
"25202","滋賀県","彦根市","2302",,"彦根市",,,
"25203","滋賀県","長浜市","2303",,"長浜市",,,
"25204","滋賀県","近江八幡市","2304",,"近江八幡市",,,
"25206","滋賀県","草津市","2306",,"草津市",,,
"25207","滋賀県","守山市","2307",,"守山市",,,
"25208","滋賀県","栗東市","2308",,"栗東市",,,
"25209","滋賀県","甲賀市","2309",,"甲賀市",,,
"25210","滋賀県","野洲市","2310",,"野洲市",,,
"25211","滋賀県","湖南市","2311",,"湖南市",,,
"25212","滋賀県","高島市","2312",,"高島市",,,
"25213","滋賀県","東近江市","2313",,"東近江市",,,
"25214","滋賀県","米原市","2314",,"米原市",,,
"25383","滋賀県","日野町",,,,"23004","蒲生郡","C"
"25384","滋賀県","竜王町",,,,"23004","蒲生郡","D"
"25425","滋賀県","愛荘町",,,,"23003","愛知郡","E"
"25441","滋賀県","豊郷町",,,,"23002","犬上郡","B"
"25442","滋賀県","甲良町",,,,"23002","犬上郡","A"
"25443","滋賀県","多賀町",,,,"23002","犬上郡","C"
"26100","京都府","京都市","2201",,"京都市",,,
"26101","京都府","京都市 北区","2201","220101","京都市",,,
"26102","京都府","京都市 上京区","2201","220102","京都市",,,
"26103","京都府","京都市 左京区","2201","220103","京都市",,,
"26104","京都府","京都市 中京区","2201","220104","京都市",,,
"26105","京都府","京都市 東山区","2201","220105","京都市",,,
"26106","京都府","京都市 下京区","2201","220106","京都市",,,
"26107","京都府","京都市 南区","2201","220107","京都市",,,
"26108","京都府","京都市 右京区","2201","220108","京都市",,,
"26109","京都府","京都市 伏見区","2201","220109","京都市",,,
"26110","京都府","京都市 山科区","2201","220110","京都市",,,
"26111","京都府","京都市 西京区","2201","220111","京都市",,,
"26201","京都府","福知山市","2202",,"福知山市",,,
"26202","京都府","舞鶴市","2203",,"舞鶴市",,,
"26203","京都府","綾部市","2204",,"綾部市",,,
"26204","京都府","宇治市","2205",,"宇治市",,,
"26205","京都府","宮津市","2206",,"宮津市",,,
"26206","京都府","亀岡市","2207",,"亀岡市",,,
"26207","京都府","城陽市","2208",,"城陽市",,,
"26208","京都府","向日市","2210",,"向日市",,,
"26209","京都府","長岡京市","2209",,"長岡京市",,,
"26210","京都府","八幡市","2211",,"八幡市",,,
"26211","京都府","京田辺市","2212",,"京田辺市",,,
"26212","京都府","京丹後市","2213",,"京丹後市",,,
"26213","京都府","南丹市","2214",,"南丹市",,,
"26214","京都府","木津川市","2215",,"木津川市",,,
"26303","京都府","大山崎町",,,,"22003","乙訓郡","A"
"26322","京都府","久御山町",,,,"22006","久世郡","A"
"26343","京都府","井手町",,,,"22010","綴喜郡","A"
"26344","京都府","宇治田原町",,,,"22010","綴喜郡","B"
"26364","京都府","笠置町",,,,"22008","相楽郡","A"
"26365","京都府","和束町",,,,"22008","相楽郡","G"
"26366","京都府","精華町",,,,"22008","相楽郡","D"
"26367","京都府","南山城村",,,,"22008","相楽郡","E"
"26407","京都府","京丹波町",,,,"22012","船井郡","G"
"26463","京都府","伊根町",,,,"22014","与謝郡","D"
"26465","京都府","与謝野町",,,,"22014","与謝郡","E"
"27100","大阪府","大阪市","2501",,"大阪市",,,
"27102","大阪府","大阪市 都島区","2501","250102","大阪市",,,
"27103","大阪府","大阪市 福島区","2501","250103","大阪市",,,
"27104","大阪府","大阪市 此花区","2501","250104","大阪市",,,
"27106","大阪府","大阪市 西区","2501","250106","大阪市",,,
"27107","大阪府","大阪市 港区","2501","250107","大阪市",,,
"27108","大阪府","大阪市 大正区","2501","250108","大阪市",,,
"27109","大阪府","大阪市 天王寺区","2501","250109","大阪市",,,
"27111","大阪府","大阪市 浪速区","2501","250111","大阪市",,,
"27113","大阪府","大阪市 西淀川区","2501","250113","大阪市",,,
"27114","大阪府","大阪市 東淀川区","2501","250114","大阪市",,,
"27115","大阪府","大阪市 東成区","2501","250115","大阪市",,,
"27116","大阪府","大阪市 生野区","2501","250116","大阪市",,,
"27117","大阪府","大阪市 旭区","2501","250117","大阪市",,,
"27118","大阪府","大阪市 城東区","2501","250118","大阪市",,,
"27119","大阪府","大阪市 阿倍野区","2501","250119","大阪市",,,
"27120","大阪府","大阪市 住吉区","2501","250120","大阪市",,,
"27121","大阪府","大阪市 東住吉区","2501","250121","大阪市",,,
"27122","大阪府","大阪市 西成区","2501","250122","大阪市",,,
"27123","大阪府","大阪市 淀川区","2501","250123","大阪市",,,
"27124","大阪府","大阪市 鶴見区","2501","250124","大阪市",,,
"27125","大阪府","大阪市 住之江区","2501","250125","大阪市",,,
"27126","大阪府","大阪市 平野区","2501","250126","大阪市",,,
"27127","大阪府","大阪市 北区","2501","250101","大阪市",,,
"27128","大阪府","大阪市 中央区","2501","250127","大阪市",,,
"27140","大阪府","堺市","2502",,"堺市",,,
"27141","大阪府","堺市 堺区","2502","250201","堺市",,,
"27142","大阪府","堺市 中区","2502","250202","堺市",,,
"27143","大阪府","堺市 東区","2502","250203","堺市",,,
"27144","大阪府","堺市 西区","2502","250204","堺市",,,
"27145","大阪府","堺市 南区","2502","250205","堺市",,,
"27146","大阪府","堺市 北区","2502","250206","堺市",,,
"27147","大阪府","堺市 美原区","2502","250207","堺市",,,
"27202","大阪府","岸和田市","2503",,"岸和田市",,,
"27203","大阪府","豊中市","2504",,"豊中市",,,
"27204","大阪府","池田市","2506",,"池田市",,,
"27205","大阪府","吹田市","2507",,"吹田市",,,
"27206","大阪府","泉大津市","2508",,"泉大津市",,,
"27207","大阪府","高槻市","2509",,"高槻市",,,
"27208","大阪府","貝塚市","2510",,"貝塚市",,,
"27209","大阪府","守口市","2511",,"守口市",,,
"27210","大阪府","枚方市","2512",,"枚方市",,,
"27211","大阪府","茨木市","2513",,"茨木市",,,
"27212","大阪府","八尾市","2514",,"八尾市",,,
"27213","大阪府","泉佐野市","2515",,"泉佐野市",,,
"27214","大阪府","富田林市","2516",,"富田林市",,,
"27215","大阪府","寝屋川市","2517",,"寝屋川市",,,
"27216","大阪府","河内長野市","2518",,"河内長野市",,,
"27217","大阪府","松原市","2521",,"松原市",,,
"27218","大阪府","大東市","2522",,"大東市",,,
"27219","大阪府","和泉市","2523",,"和泉市",,,
"27220","大阪府","箕面市","2524",,"箕面市",,,
"27221","大阪府","柏原市","2525",,"柏原市",,,
"27222","大阪府","羽曳野市","2526",,"羽曳野市",,,
"27223","大阪府","門真市","2527",,"門真市",,,
"27224","大阪府","摂津市","2528",,"摂津市",,,
"27225","大阪府","高石市","2530",,"高石市",,,
"27226","大阪府","藤井寺市","2529",,"藤井寺市",,,
"27227","大阪府","東大阪市","2531",,"東大阪市",,,
"27228","大阪府","泉南市","2532",,"泉南市",,,
"27229","大阪府","四條畷市","2533",,"四條畷市",,,
"27230","大阪府","交野市","2534",,"交野市",,,
"27231","大阪府","大阪狭山市","2535",,"大阪狭山市",,,
"27232","大阪府","阪南市","2536",,"阪南市",,,
"27301","大阪府","島本町",,,,"25006","三島郡","A"
"27321","大阪府","豊能町",,,,"25004","豊能郡","A"
"27322","大阪府","能勢町",,,,"25004","豊能郡","B"
"27341","大阪府","忠岡町",,,,"25003","泉北郡","A"
"27361","大阪府","熊取町",,,,"25002","泉南郡","A"
"27362","大阪府","田尻町",,,,"25002","泉南郡","B"
"27366","大阪府","岬町",,,,"25002","泉南郡","D"
"27381","大阪府","太子町",,,,"25007","南河内郡","C"
"27382","大阪府","河南町",,,,"25007","南河内郡","A"
"27383","大阪府","千早赤阪村",,,,"25007","南河内郡","D"
"28100","兵庫県","神戸市","2701",,"神戸市",,,
"28101","兵庫県","神戸市 東灘区","2701","270101","神戸市",,,
"28102","兵庫県","神戸市 灘区","2701","270102","神戸市",,,
"28105","兵庫県","神戸市 兵庫区","2701","270103","神戸市",,,
"28106","兵庫県","神戸市 長田区","2701","270104","神戸市",,,
"28107","兵庫県","神戸市 須磨区","2701","270105","神戸市",,,
"28108","兵庫県","神戸市 垂水区","2701","270106","神戸市",,,
"28109","兵庫県","神戸市 北区","2701","270107","神戸市",,,
"28110","兵庫県","神戸市 中央区","2701","270108","神戸市",,,
"28111","兵庫県","神戸市 西区","2701","270109","神戸市",,,
"28201","兵庫県","姫路市","2702",,"姫路市",,,
"28202","兵庫県","尼崎市","2703",,"尼崎市",,,
"28203","兵庫県","明石市","2704",,"明石市",,,
"28204","兵庫県","西宮市","2705",,"西宮市",,,
"28205","兵庫県","洲本市","2706",,"洲本市",,,
"28206","兵庫県","芦屋市","2707",,"芦屋市",,,
"28207","兵庫県","伊丹市","2708",,"伊丹市",,,
"28208","兵庫県","相生市","2709",,"相生市",,,
"28209","兵庫県","豊岡市","2710",,"豊岡市",,,
"28210","兵庫県","加古川市","2711",,"加古川市",,,
"28212","兵庫県","赤穂市","2713",,"赤穂市",,,
"28213","兵庫県","西脇市","2714",,"西脇市",,,
"28214","兵庫県","宝塚市","2715",,"宝塚市",,,
"28215","兵庫県","三木市","2716",,"三木市",,,
"28216","兵庫県","高砂市","2717",,"高砂市",,,
"28217","兵庫県","川西市","2718",,"川西市",,,
"28218","兵庫県","小野市","2719",,"小野市",,,
"28219","兵庫県","三田市","2720",,"三田市",,,
"28220","兵庫県","加西市","2721",,"加西市",,,
"28221","兵庫県","丹波篠山市","2731",,"丹波篠山市",,,
"28222","兵庫県","養父市","2723",,"養父市",,,
"28223","兵庫県","丹波市","2724",,"丹波市",,,
"28224","兵庫県","南あわじ市","2725",,"南あわじ市",,,
"28225","兵庫県","朝来市","2726",,"朝来市",,,
"28226","兵庫県","淡路市","2727",,"淡路市",,,
"28227","兵庫県","宍粟市","2728",,"宍粟市",,,
"28228","兵庫県","加東市","2729",,"加東市",,,
"28229","兵庫県","たつの市","2730",,"たつの市",,,
"28301","兵庫県","猪名川町",,,,"27010","川辺郡","A"
"28365","兵庫県","多可町",,,,"27016","多可郡","E"
"28381","兵庫県","稲美町",,,,"27007","加古郡","A"
"28382","兵庫県","播磨町",,,,"27007","加古郡","B"
"28442","兵庫県","市川町",,,,"27011","神崎郡","A"
"28443","兵庫県","福崎町",,,,"27011","神崎郡","C"
"28446","兵庫県","神河町",,,,"27011","神崎郡","F"
"28464","兵庫県","太子町",,,,"27005","揖保郡","D"
"28481","兵庫県","上郡町",,,,"27001","赤穂郡","A"
"28501","兵庫県","佐用町",,,,"27013","佐用郡","C"
"28585","兵庫県","香美町",,,,"27020","美方郡","E"
"28586","兵庫県","新温泉町",,,,"27020","美方郡","F"
"29201","奈良県","奈良市","2401",,"奈良市",,,
"29202","奈良県","大和高田市","2402",,"大和高田市",,,
"29203","奈良県","大和郡山市","2403",,"大和郡山市",,,
"29204","奈良県","天理市","2404",,"天理市",,,
"29205","奈良県","橿原市","2405",,"橿原市",,,
"29206","奈良県","桜井市","2406",,"桜井市",,,
"29207","奈良県","五條市","2407",,"五條市",,,
"29208","奈良県","御所市","2408",,"御所市",,,
"29209","奈良県","生駒市","2409",,"生駒市",,,
"29210","奈良県","香芝市","2410",,"香芝市",,,
"29211","奈良県","葛城市","2411",,"葛城市",,,
"29212","奈良県","宇陀市","2412",,"宇陀市",,,
"29322","奈良県","山添村",,,,"24009","山辺郡","B"
"29342","奈良県","平群町",,,,"24001","生駒郡","D"
"29343","奈良県","三郷町",,,,"24001","生駒郡","C"
"29344","奈良県","斑鳩町",,,,"24001","生駒郡","B"
"29345","奈良県","安堵町",,,,"24001","生駒郡","A"
"29361","奈良県","川西町",,,,"24005","磯城郡","A"
"29362","奈良県","三宅町",,,,"24005","磯城郡","C"
"29363","奈良県","田原本町",,,,"24005","磯城郡","B"
"29385","奈良県","曽爾村",,,,"24002","宇陀郡","C"
"29386","奈良県","御杖村",,,,"24002","宇陀郡","D"
"29401","奈良県","高取町",,,,"24007","高市郡","B"
"29402","奈良県","明日香村",,,,"24007","高市郡","A"
"29424","奈良県","上牧町",,,,"24004","北葛城郡","C"
"29425","奈良県","王寺町",,,,"24004","北葛城郡","A"
"29426","奈良県","広陵町",,,,"24004","北葛城郡","F"
"29427","奈良県","河合町",,,,"24004","北葛城郡","D"
"29441","奈良県","吉野町",,,,"24010","吉野郡","M"
"29442","奈良県","大淀町",,,,"24010","吉野郡","E"
"29443","奈良県","下市町",,,,"24010","吉野郡","G"
"29444","奈良県","黒滝村",,,,"24010","吉野郡","B"
"29446","奈良県","天川村",,,,"24010","吉野郡","H"
"29447","奈良県","野迫川村",,,,"24010","吉野郡","K"
"29449","奈良県","十津川村",,,,"24010","吉野郡","I"
"29450","奈良県","下北山村",,,,"24010","吉野郡","C"
"29451","奈良県","上北山村",,,,"24010","吉野郡","A"
"29452","奈良県","川上村",,,,"24010","吉野郡","F"
"29453","奈良県","東吉野村",,,,"24010","吉野郡","L"
"30201","和歌山県","和歌山市","2601",,"和歌山市",,,
"30202","和歌山県","海南市","2603",,"海南市",,,
"30203","和歌山県","橋本市","2606",,"橋本市",,,
"30204","和歌山県","有田市","2607",,"有田市",,,
"30205","和歌山県","御坊市","2605",,"御坊市",,,
"30206","和歌山県","田辺市","2604",,"田辺市",,,
"30207","和歌山県","新宮市","2602",,"新宮市",,,
"30208","和歌山県","紀の川市","2608",,"紀の川市",,,
"30209","和歌山県","岩出市","2609",,"岩出市",,,
"30304","和歌山県","紀美野町",,,,"26003","海草郡","D"
"30341","和歌山県","かつらぎ町",,,,"26002","伊都郡","C"
"30343","和歌山県","九度山町",,,,"26002","伊都郡","A"
"30344","和歌山県","高野町",,,,"26002","伊都郡","D"
"30361","和歌山県","湯浅町",,,,"26001","有田郡","B"
"30362","和歌山県","広川町",,,,"26001","有田郡","A"
"30366","和歌山県","有田川町",,,,"26001","有田郡","F"
"30381","和歌山県","美浜町",,,,"26007","日高郡","H"
"30382","和歌山県","日高町",,,,"26007","日高郡","F"
"30383","和歌山県","由良町",,,,"26007","日高郡","C"
"30390","和歌山県","印南町",,,,"26007","日高郡","D"
"30391","和歌山県","みなべ町",,,,"26007","日高郡","K"
"30392","和歌山県","日高川町",,,,"26007","日高郡","L"
"30401","和歌山県","白浜町",,,,"26005","西牟婁郡","D"
"30404","和歌山県","上富田町",,,,"26005","西牟婁郡","B"
"30406","和歌山県","すさみ町",,,,"26005","西牟婁郡","E"
"30421","和歌山県","那智勝浦町",,,,"26006","東牟婁郡","F"
"30422","和歌山県","太地町",,,,"26006","東牟婁郡","E"
"30424","和歌山県","古座川町",,,,"26006","東牟婁郡","D"
"30427","和歌山県","北山村",,,,"26006","東牟婁郡","A"
"30428","和歌山県","串本町",,,,"26006","東牟婁郡","H"
"31201","鳥取県","鳥取市","3401",,"鳥取市",,,
"31202","鳥取県","米子市","3403",,"米子市",,,
"31203","鳥取県","倉吉市","3402",,"倉吉市",,,
"31204","鳥取県","境港市","3404",,"境港市",,,
"31302","鳥取県","岩美町",,,,"34001","岩美郡","A"
"31325","鳥取県","若桜町",,,,"34006","八頭郡","D"
"31328","鳥取県","智頭町",,,,"34006","八頭郡","G"
"31329","鳥取県","八頭町",,,,"34006","八頭郡","I"
"31364","鳥取県","三朝町",,,,"34004","東伯郡","I"
"31370","鳥取県","湯梨浜町",,,,"34004","東伯郡","J"
"31371","鳥取県","琴浦町",,,,"34004","東伯郡","K"
"31372","鳥取県","北栄町",,,,"34004","東伯郡","L"
"31384","鳥取県","日吉津村",,,,"34003","西伯郡","C"
"31386","鳥取県","大山町",,,,"34003","西伯郡","E"
"31389","鳥取県","南部町",,,,"34003","西伯郡","I"
"31390","鳥取県","伯耆町",,,,"34003","西伯郡","J"
"31401","鳥取県","日南町",,,,"34005","日野郡","B"
"31402","鳥取県","日野町",,,,"34005","日野郡","C"
"31403","鳥取県","江府町",,,,"34005","日野郡","A"
"32201","島根県","松江市","3201",,"松江市",,,
"32202","島根県","浜田市","3202",,"浜田市",,,
"32203","島根県","出雲市","3203",,"出雲市",,,
